longitud;latitud;parametro;anio-mes-dia;valor
-3.741834;40.406567;14;2007-08-01;39.79
-3.741834;40.406567;14;2007-09-01;45.44
-3.741834;40.406567;14;2007-10-01;15.08
-3.741834;40.406567;14;2007-11-01;12.79
-3.741834;40.406567;14;2007-12-01;10.92
-3.741834;40.406567;89;2007-01-01;0.000
-3.741834;40.406567;89;2007-02-01;0.000
-3.741834;40.406567;89;2007-03-01;0.000
-3.741834;40.406567;89;2007-04-01;0.000
-3.741834;40.406567;89;2007-05-01;0.500
-3.741834;40.406567;89;2007-06-01;0.000
-3.741834;40.406567;89;2007-07-01;0.000
-3.741834;40.406567;89;2007-08-01;0.000
-3.741834;40.406567;89;2007-09-01;0.000
-3.741834;40.406567;89;2007-10-01;0.500
-3.741834;40.406567;89;2007-11-01;0.000
-3.741834;40.406567;89;2007-12-01;0.000
-3.645278;40.408056;01;2007-01-01;20.54
-3.645278;40.408056;01;2007-02-01;30.31
-3.645278;40.408056;01;2007-03-01;11.80
-3.645278;40.408056;01;2007-04-01;20.19
-3.645278;40.408056;01;2007-05-01;5.450
-3.645278;40.408056;01;2007-06-01;3.030
-3.645278;40.408056;01;2007-07-01;3.470
-3.645278;40.408056;01;2007-08-01;3.690
-3.645278;40.408056;01;2007-09-01;4.090
-3.645278;40.408056;01;2007-10-01;5.080
-3.645278;40.408056;01;2007-11-01;28.70
-3.645278;40.408056;01;2007-12-01;14.09
-3.645278;40.408056;06;2007-01-01;0.800
-3.645278;40.408056;06;2007-02-01;0.730
-3.645278;40.408056;06;2007-03-01;0.500
-3.645278;40.408056;06;2007-04-01;0.540
-3.645278;40.408056;06;2007-05-01;0.340
-3.645278;40.408056;06;2007-06-01;0.250
-3.645278;40.408056;06;2007-07-01;0.300
-3.645278;40.408056;06;2007-08-01;0.300
-3.645278;40.408056;06;2007-09-01;0.350
-3.645278;40.408056;06;2007-10-01;0.330
-3.645278;40.408056;06;2007-11-01;0.630
-3.645278;40.408056;06;2007-12-01;0.530
-3.645278;40.408056;08;2007-01-01;73.13
-3.645278;40.408056;08;2007-02-01;61.43
-3.645278;40.408056;08;2007-03-01;37.29
-3.645278;40.408056;08;2007-04-01;47.63
-3.645278;40.408056;08;2007-05-01;30.02
-3.645278;40.408056;08;2007-06-01;21.95
-3.645278;40.408056;08;2007-07-01;41.75
-3.645278;40.408056;08;2007-08-01;48.18
-3.645278;40.408056;08;2007-09-01;49.66
-3.645278;40.408056;08;2007-10-01;46.40
-3.645278;40.408056;08;2007-11-01;58.27
-3.645278;40.408056;08;2007-12-01;49.71
-3.645278;40.408056;10;2007-01-01;39.61
-3.645278;40.408056;10;2007-02-01;33.62
-3.645278;40.408056;10;2007-03-01;26.81
-3.645278;40.408056;10;2007-04-01;19.30
-3.645278;40.408056;10;2007-05-01;11.26
-3.645278;40.408056;10;2007-06-01;20.18
-3.645278;40.408056;10;2007-07-01;27.74
-3.645278;40.408056;10;2007-08-01;38.42
-3.645278;40.408056;10;2007-09-01;29.27
-3.645278;40.408056;10;2007-10-01;24.71
-3.645278;40.408056;10;2007-11-01;29.69
-3.645278;40.408056;10;2007-12-01;23.84
-3.645278;40.408056;12;2007-01-01;177.4
-3.645278;40.408056;12;2007-02-01;127.4
-3.645278;40.408056;12;2007-03-01;64.69
-3.645278;40.408056;12;2007-04-01;63.45
-3.645278;40.408056;12;2007-05-01;37.01
-3.645278;40.408056;12;2007-06-01;29.00
-3.645278;40.408056;12;2007-07-01;51.91
-3.645278;40.408056;12;2007-08-01;62.50
-3.645278;40.408056;12;2007-09-01;59.88
-3.645278;40.408056;12;2007-10-01;55.66
-3.645278;40.408056;12;2007-11-01;101.9
-3.645278;40.408056;12;2007-12-01;87.23
-3.645278;40.408056;14;2007-01-01;9.050
-3.645278;40.408056;14;2007-02-01;10.30
-3.645278;40.408056;14;2007-03-01;27.94
-3.645278;40.408056;14;2007-04-01;31.72
-3.645278;40.408056;14;2007-05-01;33.92
-3.645278;40.408056;14;2007-06-01;45.17
-3.645278;40.408056;14;2007-07-01;44.01
-3.645278;40.408056;14;2007-08-01;49.11
-3.645278;40.408056;14;2007-09-01;58.60
-3.645278;40.408056;14;2007-10-01;18.94
-3.645278;40.408056;14;2007-11-01;18.82
-3.645278;40.408056;14;2007-12-01;7.190
-3.645278;40.408056;89;2007-01-01;0.000
-3.645278;40.408056;89;2007-02-01;0.000
-3.645278;40.408056;89;2007-03-01;0.000
-3.645278;40.408056;89;2007-04-01;0.000
-3.645278;40.408056;89;2007-05-01;3.000
-3.645278;40.408056;89;2007-06-01;0.000
-3.645278;40.408056;89;2007-07-01;0.000
-3.645278;40.408056;89;2007-08-01;0.000
-3.645278;40.408056;89;2007-09-01;0.000
-3.645278;40.408056;89;2007-10-01;2.500
-3.645278;40.408056;89;2007-11-01;0.000
-3.645278;40.408056;89;2007-12-01;0.000
-3.717420;40.439359;01;2007-01-01;15.28
-3.717420;40.439359;01;2007-02-01;24.14
-3.717420;40.439359;01;2007-03-01;10.00
-3.717420;40.439359;01;2007-04-01;11.40
-3.717420;40.439359;01;2007-05-01;6.370
-3.717420;40.439359;01;2007-06-01;6.370
-3.717420;40.439359;01;2007-07-01;7.880
-3.717420;40.439359;01;2007-08-01;8.580
-3.717420;40.439359;01;2007-09-01;9.730
-3.717420;40.439359;01;2007-10-01;5.300
-3.717420;40.439359;01;2007-11-01;25.08
-3.717420;40.439359;01;2007-12-01;14.75
-3.717420;40.439359;06;2007-01-01;1.010
-3.717420;40.439359;06;2007-02-01;0.740
-3.717420;40.439359;06;2007-03-01;0.610
-3.717420;40.439359;06;2007-04-01;0.370
-3.717420;40.439359;06;2007-05-01;0.110
-3.717420;40.439359;06;2007-06-01;0.090
-3.717420;40.439359;06;2007-07-01;0.250
-3.717420;40.439359;06;2007-08-01;0.320
-3.717420;40.439359;06;2007-09-01;0.330
-3.717420;40.439359;06;2007-10-01;0.410
-3.717420;40.439359;06;2007-11-01;0.740
-3.717420;40.439359;06;2007-12-01;0.530
-3.717420;40.439359;08;2007-01-01;92.54
-3.717420;40.439359;08;2007-02-01;84.97
-3.717420;40.439359;08;2007-03-01;65.65
-3.717420;40.439359;08;2007-04-01;78.64
-3.717420;40.439359;08;2007-05-01;49.16
-3.717420;40.439359;08;2007-06-01;30.20
-3.717420;40.439359;08;2007-07-01;56.35
-3.717420;40.439359;08;2007-08-01;65.02
-3.717420;40.439359;08;2007-09-01;58.75
-3.717420;40.439359;08;2007-10-01;66.18
-3.717420;40.439359;08;2007-11-01;99.52
-3.717420;40.439359;08;2007-12-01;78.02
-3.717420;40.439359;10;2007-01-01;38.01
-3.717420;40.439359;10;2007-02-01;35.52
-3.717420;40.439359;10;2007-03-01;27.45
-3.717420;40.439359;10;2007-04-01;20.67
-3.717420;40.439359;10;2007-05-01;11.65
-3.717420;40.439359;10;2007-06-01;13.06
-3.717420;40.439359;10;2007-07-01;23.86
-3.717420;40.439359;10;2007-08-01;30.62
-3.717420;40.439359;10;2007-09-01;29.52
-3.717420;40.439359;10;2007-10-01;25.03
-3.717420;40.439359;10;2007-11-01;43.94
-3.717420;40.439359;10;2007-12-01;27.70
-3.717420;40.439359;12;2007-01-01;187.3
-3.717420;40.439359;12;2007-02-01;135.4
-3.717420;40.439359;12;2007-03-01;109.4
-3.717420;40.439359;12;2007-04-01;107.2
-3.717420;40.439359;12;2007-05-01;63.39
-3.717420;40.439359;12;2007-06-01;40.76
-3.717420;40.439359;12;2007-07-01;81.22
-3.717420;40.439359;12;2007-08-01;82.38
-3.717420;40.439359;12;2007-09-01;65.88
-3.717420;40.439359;12;2007-10-01;91.09
-3.717420;40.439359;12;2007-11-01;212.5
-3.717420;40.439359;12;2007-12-01;154.6
-3.717420;40.439359;14;2007-01-01;12.47
-3.717420;40.439359;14;2007-02-01;16.98
-3.717420;40.439359;14;2007-03-01;32.12
-3.717420;40.439359;14;2007-04-01;48.51
-3.717420;40.439359;14;2007-05-01;40.87
-3.717420;40.439359;14;2007-06-01;46.10
-3.717420;40.439359;14;2007-07-01;37.72
-3.717420;40.439359;14;2007-08-01;40.24
-3.717420;40.439359;14;2007-09-01;54.95
-3.717420;40.439359;14;2007-10-01;15.51
-3.717420;40.439359;14;2007-11-01;15.52
-3.717420;40.439359;14;2007-12-01;11.19
-3.717420;40.439359;83;2007-01-01;8.550
-3.717420;40.439359;83;2007-02-01;6.990
-3.717420;40.439359;83;2007-03-01;11.15
-3.717420;40.439359;83;2007-04-01;8.800
-3.717420;40.439359;83;2007-05-01;10.47
-3.717420;40.439359;83;2007-06-01;19.53
-3.717420;40.439359;83;2007-07-01;22.44
-3.717420;40.439359;83;2007-08-01;27.38
-3.717420;40.439359;83;2007-09-01;25.02
-3.717420;40.439359;83;2007-10-01;18.34
-3.717420;40.439359;83;2007-11-01;12.77
-3.717420;40.439359;83;2007-12-01;8.740
-3.717420;40.439359;87;2007-01-01;945.7
-3.717420;40.439359;87;2007-02-01;932.8
-3.717420;40.439359;87;2007-03-01;930.6
-3.717420;40.439359;87;2007-04-01;920.4
-3.717420;40.439359;87;2007-05-01;918.6
-3.717420;40.439359;87;2007-06-01;931.3
-3.717420;40.439359;87;2007-07-01;925.8
-3.717420;40.439359;87;2007-08-01;924.4
-3.717420;40.439359;87;2007-09-01;927.8
-3.717420;40.439359;87;2007-10-01;925.7
-3.717420;40.439359;87;2007-11-01;930.8
-3.717420;40.439359;87;2007-12-01;930.4
-3.717420;40.439359;89;2007-01-01;0.000
-3.717420;40.439359;89;2007-02-01;0.000
-3.717420;40.439359;89;2007-03-01;0.000
-3.717420;40.439359;89;2007-04-01;0.500
-3.717420;40.439359;89;2007-05-01;1.500
-3.717420;40.439359;89;2007-06-01;0.000
-3.717420;40.439359;89;2007-07-01;0.000
-3.717420;40.439359;89;2007-08-01;0.000
-3.717420;40.439359;89;2007-09-01;0.000
-3.717420;40.439359;89;2007-10-01;1.000
-3.717420;40.439359;89;2007-11-01;0.000
-3.717420;40.439359;89;2007-12-01;0.000
-3.715884;40.404648;01;2007-01-01;14.44
-3.715884;40.404648;01;2007-02-01;14.22
-3.715884;40.404648;01;2007-03-01;9.740
-3.715884;40.404648;01;2007-04-01;2.370
-3.715884;40.404648;01;2007-05-01;5.060
-3.715884;40.404648;01;2007-06-01;4.640
-3.715884;40.404648;01;2007-07-01;5.530
-3.715884;40.404648;01;2007-08-01;6.220
-3.715884;40.404648;01;2007-09-01;6.400
-3.715884;40.404648;01;2007-10-01;5.520
-3.715884;40.404648;01;2007-11-01;18.13
-3.715884;40.404648;01;2007-12-01;13.55
-3.715884;40.404648;06;2007-01-01;0.760
-3.715884;40.404648;06;2007-02-01;0.830
-3.715884;40.404648;06;2007-03-01;0.330
-3.715884;40.404648;06;2007-04-01;0.420
-3.715884;40.404648;06;2007-05-01;0.310
-3.715884;40.404648;06;2007-06-01;0.320
-3.715884;40.404648;06;2007-07-01;0.270
-3.715884;40.404648;06;2007-08-01;0.320
-3.715884;40.404648;06;2007-09-01;0.430
-3.715884;40.404648;06;2007-10-01;0.330
-3.715884;40.404648;06;2007-11-01;0.680
-3.715884;40.404648;06;2007-12-01;0.680
-3.715884;40.404648;08;2007-01-01;78.78
-3.715884;40.404648;08;2007-02-01;99.10
-3.715884;40.404648;08;2007-03-01;35.35
-3.715884;40.404648;08;2007-04-01;47.78
-3.715884;40.404648;08;2007-05-01;42.61
-3.715884;40.404648;08;2007-06-01;43.97
-3.715884;40.404648;08;2007-07-01;44.58
-3.715884;40.404648;08;2007-08-01;72.06
-3.715884;40.404648;08;2007-09-01;99.33
-3.715884;40.404648;08;2007-10-01;83.38
-3.715884;40.404648;08;2007-11-01;126.1
-3.715884;40.404648;08;2007-12-01;81.67
-3.715884;40.404648;09;2007-01-01;30.26
-3.715884;40.404648;09;2007-02-01;29.25
-3.715884;40.404648;09;2007-03-01;11.92
-3.715884;40.404648;09;2007-04-01;12.00
-3.715884;40.404648;09;2007-05-01;8.960
-3.715884;40.404648;09;2007-06-01;18.60
-3.715884;40.404648;09;2007-07-01;12.35
-3.715884;40.404648;09;2007-08-01;18.29
-3.715884;40.404648;09;2007-09-01;23.77
-3.715884;40.404648;09;2007-10-01;17.14
-3.715884;40.404648;09;2007-11-01;21.20
-3.715884;40.404648;09;2007-12-01;21.08
-3.715884;40.404648;10;2007-01-01;52.18
-3.715884;40.404648;10;2007-02-01;51.02
-3.715884;40.404648;10;2007-03-01;25.03
-3.715884;40.404648;10;2007-04-01;21.34
-3.715884;40.404648;10;2007-05-01;13.38
-3.715884;40.404648;10;2007-06-01;27.07
-3.715884;40.404648;10;2007-07-01;21.76
-3.715884;40.404648;10;2007-08-01;37.10
-3.715884;40.404648;10;2007-09-01;38.87
-3.715884;40.404648;10;2007-10-01;34.51
-3.715884;40.404648;10;2007-11-01;46.05
-3.715884;40.404648;10;2007-12-01;32.14
-3.715884;40.404648;12;2007-01-01;187.5
-3.715884;40.404648;12;2007-02-01;185.5
-3.715884;40.404648;12;2007-03-01;57.74
-3.715884;40.404648;12;2007-04-01;71.54
-3.715884;40.404648;12;2007-05-01;58.51
-3.715884;40.404648;12;2007-06-01;66.55
-3.715884;40.404648;12;2007-07-01;69.96
-3.715884;40.404648;12;2007-08-01;109.6
-3.715884;40.404648;12;2007-09-01;135.1
-3.715884;40.404648;12;2007-10-01;133.9
-3.715884;40.404648;12;2007-11-01;236.7
-3.715884;40.404648;12;2007-12-01;153.4
-3.715884;40.404648;14;2007-01-01;6.360
-3.715884;40.404648;14;2007-02-01;17.00
-3.715884;40.404648;14;2007-03-01;35.21
-3.715884;40.404648;14;2007-04-01;50.29
-3.715884;40.404648;14;2007-05-01;47.75
-3.715884;40.404648;14;2007-06-01;39.48
-3.715884;40.404648;14;2007-07-01;48.28
-3.715884;40.404648;14;2007-08-01;43.90
-3.715884;40.404648;14;2007-09-01;42.59
-3.715884;40.404648;14;2007-10-01;16.98
-3.715884;40.404648;14;2007-11-01;15.35
-3.715884;40.404648;14;2007-12-01;13.34
-3.604444;40.450279;01;2007-01-01;6.780
-3.604444;40.450279;01;2007-02-01;7.760
-3.604444;40.450279;01;2007-03-01;7.920
-3.604444;40.450279;01;2007-04-01;5.330
-3.604444;40.450279;01;2007-05-01;3.880
-3.604444;40.450279;01;2007-06-01;4.370
-3.604444;40.450279;01;2007-07-01;4.900
-3.604444;40.450279;01;2007-08-01;5.350
-3.604444;40.450279;01;2007-09-01;6.070
-3.604444;40.450279;01;2007-10-01;5.230
-3.604444;40.450279;01;2007-11-01;9.740
-3.604444;40.450279;01;2007-12-01;9.320
-3.604444;40.450279;06;2007-01-01;0.720
-3.604444;40.450279;06;2007-02-01;0.490
-3.604444;40.450279;06;2007-03-01;0.470
-3.604444;40.450279;06;2007-04-01;0.420
-3.604444;40.450279;06;2007-05-01;0.300
-3.604444;40.450279;06;2007-06-01;0.260
-3.604444;40.450279;06;2007-07-01;0.270
-3.604444;40.450279;06;2007-08-01;0.270
-3.604444;40.450279;06;2007-09-01;0.420
-3.604444;40.450279;06;2007-10-01;0.360
-3.604444;40.450279;06;2007-11-01;0.640
-3.604444;40.450279;06;2007-12-01;0.630
-3.604444;40.450279;08;2007-01-01;80.99
-3.604444;40.450279;08;2007-02-01;79.73
-3.604444;40.450279;08;2007-03-01;64.80
-3.604444;40.450279;08;2007-04-01;80.24
-3.604444;40.450279;08;2007-05-01;40.93
-3.604444;40.450279;08;2007-06-01;44.28
-3.604444;40.450279;08;2007-07-01;47.59
-3.604444;40.450279;08;2007-08-01;46.06
-3.604444;40.450279;08;2007-09-01;64.49
-3.604444;40.450279;08;2007-10-01;65.62
-3.604444;40.450279;08;2007-11-01;85.57
-3.604444;40.450279;08;2007-12-01;70.28
-3.604444;40.450279;10;2007-01-01;39.89
-3.604444;40.450279;10;2007-02-01;33.43
-3.604444;40.450279;10;2007-03-01;31.06
-3.604444;40.450279;10;2007-04-01;23.28
-3.604444;40.450279;10;2007-05-01;7.640
-3.604444;40.450279;10;2007-06-01;25.07
-3.604444;40.450279;10;2007-07-01;18.48
-3.604444;40.450279;10;2007-08-01;36.83
-3.604444;40.450279;10;2007-09-01;29.09
-3.604444;40.450279;10;2007-10-01;21.27
-3.604444;40.450279;10;2007-11-01;36.28
-3.604444;40.450279;10;2007-12-01;22.49
-3.604444;40.450279;12;2007-01-01;215.0
-3.604444;40.450279;12;2007-02-01;154.6
-3.604444;40.450279;12;2007-03-01;108.0
-3.604444;40.450279;12;2007-04-01;106.9
-3.604444;40.450279;12;2007-05-01;50.67
-3.604444;40.450279;12;2007-06-01;61.22
-3.604444;40.450279;12;2007-07-01;65.31
-3.604444;40.450279;12;2007-08-01;60.19
-3.604444;40.450279;12;2007-09-01;97.85
-3.604444;40.450279;12;2007-10-01;105.7
-3.604444;40.450279;12;2007-11-01;177.6
-3.604444;40.450279;12;2007-12-01;148.4
-3.604444;40.450279;14;2007-01-01;6.110
-3.604444;40.450279;14;2007-02-01;10.51
-3.604444;40.450279;14;2007-03-01;25.38
-3.604444;40.450279;14;2007-04-01;37.27
-3.604444;40.450279;14;2007-05-01;43.26
-3.604444;40.450279;14;2007-06-01;47.07
-3.604444;40.450279;14;2007-07-01;47.13
-3.604444;40.450279;14;2007-08-01;52.37
-3.604444;40.450279;14;2007-09-01;54.52
-3.604444;40.450279;14;2007-10-01;14.39
-3.604444;40.450279;14;2007-11-01;16.03
-3.604444;40.450279;14;2007-12-01;8.040
-3.604444;40.450279;20;2007-01-01;2.640
-3.604444;40.450279;20;2007-02-01;6.420
-3.604444;40.450279;20;2007-03-01;5.980
-3.604444;40.450279;20;2007-04-01;4.620
-3.604444;40.450279;20;2007-05-01;2.930
-3.604444;40.450279;20;2007-06-01;2.060
-3.604444;40.450279;20;2007-07-01;2.970
-3.604444;40.450279;20;2007-08-01;2.990
-3.604444;40.450279;20;2007-09-01;4.320
-3.604444;40.450279;20;2007-10-01;5.410
-3.604444;40.450279;20;2007-11-01;6.910
-3.604444;40.450279;20;2007-12-01;3.570
-3.604444;40.450279;30;2007-01-01;0.610
-3.604444;40.450279;30;2007-02-01;1.430
-3.604444;40.450279;30;2007-03-01;1.130
-3.604444;40.450279;30;2007-04-01;0.990
-3.604444;40.450279;30;2007-05-01;0.490
-3.604444;40.450279;30;2007-06-01;0.280
-3.604444;40.450279;30;2007-07-01;0.370
-3.604444;40.450279;30;2007-08-01;0.310
-3.604444;40.450279;30;2007-09-01;0.340
-3.604444;40.450279;30;2007-10-01;0.450
-3.604444;40.450279;30;2007-11-01;1.510
-3.604444;40.450279;30;2007-12-01;0.750
-3.604444;40.450279;35;2007-01-01;0.860
-3.604444;40.450279;35;2007-02-01;2.240
-3.604444;40.450279;35;2007-03-01;1.490
-3.604444;40.450279;35;2007-04-01;0.870
-3.604444;40.450279;35;2007-05-01;0.610
-3.604444;40.450279;35;2007-06-01;0.450
-3.604444;40.450279;35;2007-07-01;0.690
-3.604444;40.450279;35;2007-08-01;1.330
-3.604444;40.450279;35;2007-09-01;0.670
-3.604444;40.450279;35;2007-10-01;1.430
-3.604444;40.450279;35;2007-11-01;1.450
-3.604444;40.450279;35;2007-12-01;0.790
-3.604444;40.450279;42;2007-01-01;1.660
-3.604444;40.450279;42;2007-02-01;1.450
-3.604444;40.450279;42;2007-03-01;1.400
-3.604444;40.450279;42;2007-04-01;1.510
-3.604444;40.450279;42;2007-05-01;1.360
-3.604444;40.450279;42;2007-06-01;1.310
-3.604444;40.450279;42;2007-07-01;1.330
-3.604444;40.450279;42;2007-08-01;1.300
-3.604444;40.450279;42;2007-09-01;1.430
-3.604444;40.450279;42;2007-10-01;1.380
-3.604444;40.450279;42;2007-11-01;1.510
-3.604444;40.450279;42;2007-12-01;1.530
-3.604444;40.450279;44;2007-01-01;0.190
-3.604444;40.450279;44;2007-02-01;0.100
-3.604444;40.450279;44;2007-03-01;0.070
-3.604444;40.450279;44;2007-04-01;0.240
-3.604444;40.450279;44;2007-05-01;0.160
-3.604444;40.450279;44;2007-06-01;0.130
-3.604444;40.450279;44;2007-07-01;0.160
-3.604444;40.450279;44;2007-08-01;0.190
-3.604444;40.450279;44;2007-09-01;0.290
-3.604444;40.450279;44;2007-10-01;0.270
-3.604444;40.450279;44;2007-11-01;0.370
-3.604444;40.450279;44;2007-12-01;0.330
-3.749167;40.420000;01;2007-01-01;8.710
-3.749167;40.420000;01;2007-02-01;11.29
-3.749167;40.420000;01;2007-03-01;4.540
-3.749167;40.420000;01;2007-04-01;5.300
-3.749167;40.420000;01;2007-05-01;4.560
-3.749167;40.420000;01;2007-06-01;4.690
-3.749167;40.420000;01;2007-07-01;5.530
-3.749167;40.420000;01;2007-08-01;5.610
-3.749167;40.420000;01;2007-09-01;6.730
-3.749167;40.420000;01;2007-10-01;6.360
-3.749167;40.420000;01;2007-11-01;9.970
-3.749167;40.420000;01;2007-12-01;9.690
-3.749167;40.420000;06;2007-01-01;0.790
-3.749167;40.420000;06;2007-02-01;0.760
-3.749167;40.420000;06;2007-03-01;0.580
-3.749167;40.420000;06;2007-04-01;0.370
-3.749167;40.420000;06;2007-05-01;0.200
-3.749167;40.420000;06;2007-06-01;0.220
-3.749167;40.420000;06;2007-07-01;0.230
-3.749167;40.420000;06;2007-08-01;0.090
-3.749167;40.420000;06;2007-09-01;0.100
-3.749167;40.420000;06;2007-10-01;0.190
-3.749167;40.420000;06;2007-11-01;0.220
-3.749167;40.420000;06;2007-12-01;0.250
-3.749167;40.420000;08;2007-01-01;63.61
-3.749167;40.420000;08;2007-02-01;61.23
-3.749167;40.420000;08;2007-03-01;18.08
-3.749167;40.420000;08;2007-04-01;41.60
-3.749167;40.420000;08;2007-05-01;25.17
-3.749167;40.420000;08;2007-06-01;14.80
-3.749167;40.420000;08;2007-07-01;16.10
-3.749167;40.420000;08;2007-08-01;26.00
-3.749167;40.420000;08;2007-09-01;26.17
-3.749167;40.420000;08;2007-10-01;36.74
-3.749167;40.420000;08;2007-11-01;68.11
-3.749167;40.420000;08;2007-12-01;48.75
-3.749167;40.420000;09;2007-01-01;19.28
-3.749167;40.420000;09;2007-02-01;15.16
-3.749167;40.420000;09;2007-03-01;8.860
-3.749167;40.420000;09;2007-04-01;10.58
-3.749167;40.420000;09;2007-05-01;7.150
-3.749167;40.420000;09;2007-06-01;12.08
-3.749167;40.420000;09;2007-07-01;7.430
-3.749167;40.420000;09;2007-08-01;10.05
-3.749167;40.420000;09;2007-09-01;15.71
-3.749167;40.420000;09;2007-10-01;12.72
-3.749167;40.420000;09;2007-11-01;12.97
-3.749167;40.420000;09;2007-12-01;16.09
-3.749167;40.420000;10;2007-01-01;32.27
-3.749167;40.420000;10;2007-02-01;31.56
-3.749167;40.420000;10;2007-03-01;16.25
-3.749167;40.420000;10;2007-04-01;17.69
-3.749167;40.420000;10;2007-05-01;9.660
-3.749167;40.420000;10;2007-06-01;20.33
-3.749167;40.420000;10;2007-07-01;18.04
-3.749167;40.420000;10;2007-08-01;29.34
-3.749167;40.420000;10;2007-09-01;33.12
-3.749167;40.420000;10;2007-10-01;23.17
-3.749167;40.420000;10;2007-11-01;27.72
-3.749167;40.420000;10;2007-12-01;16.87
-3.749167;40.420000;12;2007-01-01;110.2
-3.749167;40.420000;12;2007-02-01;97.25
-3.749167;40.420000;12;2007-03-01;21.85
-3.749167;40.420000;12;2007-04-01;47.19
-3.749167;40.420000;12;2007-05-01;27.85
-3.749167;40.420000;12;2007-06-01;17.26
-3.749167;40.420000;12;2007-07-01;20.76
-3.749167;40.420000;12;2007-08-01;30.13
-3.749167;40.420000;12;2007-09-01;28.41
-3.749167;40.420000;12;2007-10-01;45.47
-3.749167;40.420000;12;2007-11-01;92.80
-3.749167;40.420000;12;2007-12-01;69.94
-3.749167;40.420000;14;2007-01-01;7.230
-3.749167;40.420000;14;2007-02-01;14.55
-3.749167;40.420000;14;2007-03-01;40.79
-3.749167;40.420000;14;2007-04-01;54.29
-3.749167;40.420000;14;2007-05-01;40.83
-3.749167;40.420000;14;2007-06-01;57.73
-3.749167;40.420000;14;2007-07-01;59.43
-3.749167;40.420000;14;2007-08-01;64.25
-3.749167;40.420000;14;2007-09-01;71.27
-3.749167;40.420000;14;2007-10-01;25.79
-3.749167;40.420000;14;2007-11-01;21.61
-3.749167;40.420000;14;2007-12-01;10.60
-3.749167;40.420000;20;2007-01-01;4.300
-3.749167;40.420000;20;2007-02-01;4.560
-3.749167;40.420000;20;2007-03-01;1.020
-3.749167;40.420000;20;2007-04-01;2.390
-3.749167;40.420000;20;2007-05-01;1.330
-3.749167;40.420000;20;2007-06-01;0.830
-3.749167;40.420000;20;2007-07-01;1.470
-3.749167;40.420000;20;2007-08-01;2.690
-3.749167;40.420000;20;2007-09-01;1.900
-3.749167;40.420000;20;2007-10-01;2.930
-3.749167;40.420000;20;2007-11-01;4.360
-3.749167;40.420000;20;2007-12-01;3.820
-3.749167;40.420000;30;2007-01-01;1.150
-3.749167;40.420000;30;2007-02-01;1.290
-3.749167;40.420000;30;2007-03-01;0.480
-3.749167;40.420000;30;2007-04-01;0.840
-3.749167;40.420000;30;2007-05-01;0.380
-3.749167;40.420000;30;2007-06-01;0.240
-3.749167;40.420000;30;2007-07-01;0.320
-3.749167;40.420000;30;2007-08-01;0.540
-3.749167;40.420000;30;2007-09-01;0.580
-3.749167;40.420000;30;2007-10-01;0.480
-3.749167;40.420000;30;2007-11-01;1.060
-3.749167;40.420000;30;2007-12-01;1.140
-3.749167;40.420000;35;2007-01-01;1.270
-3.749167;40.420000;35;2007-02-01;1.090
-3.749167;40.420000;35;2007-03-01;0.830
-3.749167;40.420000;35;2007-04-01;0.620
-3.749167;40.420000;35;2007-05-01;0.750
-3.749167;40.420000;35;2007-06-01;0.750
-3.749167;40.420000;35;2007-07-01;0.840
-3.749167;40.420000;35;2007-08-01;0.740
-3.749167;40.420000;35;2007-09-01;0.680
-3.749167;40.420000;35;2007-10-01;0.770
